Country Name,Country Code,YEAR,RealGDP,NomOutput,lnGDP,Output,Debt,Debt service,Defaulted Coupons
Philippines,PHL,1980,89725060254.8636,36848242784.3012,25.2200159455303,0.186325275142381,6362604146.9,596241125.7,493904
Philippines,PHL,1981,92795639106.6656,40499645207.3523,25.2536654832493,0.181673384199406,7470866988.4,865586350.9,484292.5
Philippines,PHL,1982,96227598682.5388,42206011275.1757,25.2899820420653,0.179688514353377,8859144574.9,1041311253,717135.5
Philippines,PHL,1983,98052989837.8276,37759237657.8149,25.3087738821155,0.160178925741568,10570755283.1,1200365270.1,85052413.3
Philippines,PHL,1984,91150669045.5334,35730202751.1124,25.2357796780939,0.0488832930579738,11300326735.7,1152456469.2,456036770.1
Philippines,PHL,1985,84899212334.1854,34961565262.5582,25.1647306526492,-0.0604671610486603,13711548307.4,1236183530.9,830789532.7
Philippines,PHL,1986,87879755423.2442,33987178952.4029,25.1992353013825,-0.0642639409773714,19262582848.2,1865547180.3,24546184.1
Philippines,PHL,1987,91712903095.708,37791442730.5921,25.241928916187,-0.0598717548349159,22893702286.6,2334772773.5,674716829.7
Philippines,PHL,1988,97854853030.1312,43152077817.6509,25.3067511261875,-0.0333509734964378,22362169071.7,2571238642,342427240.6
Philippines,PHL,1989,103906117099.018,48513735778.6601,25.3667536081888,-0.0116499201571152,22333391361.2,2222153511.7,26944532.3
Philippines,PHL,1990,107109202426.321,50508286641.5746,25.3971147343907,-0.0195902226172019,24039981965.9,2896463677.5,234350151.4
Philippines,PHL,1991,106641788491.595,51784207132.0955,25.3927412839778,-0.06226510169213,25101093515,2757969816.4,343694782.5
Philippines,PHL,1992,107087155596.942,60422309295.4434,25.3969088781412,-0.0963989361906684,25832224809.8,3790680280,2743000
Philippines,PHL,1993,109423679520.79,62036625222.1624,25.4184931525143,-0.113116090479557,27688153416.6,4254544712.4,0
Philippines,PHL,1994,114209505698.421,73159245525.6424,25.4613003679934,-0.108610303662436,29909702561.6,3630164333.8,0
Philippines,PHL,1995,119491952442.439,84644220101.4991,25.5065148624724,-0.101697237845495,28521570533.5,4293780603.7,0
Philippines,PHL,1996,126494596534.178,94648084429.0341,25.5634654290568,-0.0830480999230412,27067910817.1,4038951002.9,0
Philippines,PHL,1997,133055127055.883,94106183450.0029,25.6140293684333,-0.0707855892086212,26391175047.5,3280058304.2,0
Philippines,PHL,1998,132371103155.48,74492325248.0247,25.6088752025157,-0.114241183788128,29158090220.6,3602051658.7,1289000
Philippines,PHL,1999,136800837504.278,85640133799.7902,25.6417919642234,-0.119625850742447,34759979144,4260196610.1,1318354.2
Philippines,PHL,2000,142796140820.134,83669693589.1547,25.6846838614176,-0.115035382210238,33733859070.9,4396663470.3,1289000
Philippines,PHL,2001,147150325740.884,78921234457.5487,25.714720525289,-0.123300147000874,29202683368.5,5471123496.9,1289000
Philippines,PHL,2002,152618807081.076,84307291973.8158,25.7512091925087,-0.125112908443171,32308339024.4,5524742068.3,1289000
Philippines,PHL,2003,160382390172.787,87039145965.2826,25.8008267393991,-0.113796790214755,36138320832.5,5640871630.6,1289000
Philippines,PHL,2004,170918275875.934,95002028504.6904,25.8644513603553,-0.0884735979205792,35975281417.7,6846471132.1,0
Philippines,PHL,2005,179365920410.027,107419961717.693,25.912693804256,-0.0785325826818714,35359165614.5,5762213577.7,1392328.2
Philippines,PHL,2006,188901760374.51,127652859201.041,25.964492930492,-0.0650348851078096,36969646375.5,8477626004.1,1838532
Philippines,PHL,2007,201216816876.764,155980378253.634,26.0276488545656,-0.0401803896961978,38131875717.6,5076737962.1,125128.5
Philippines,PHL,2008,209958655941.685,181624577154.679,26.070176471813,-0.0359542011108396,39250326276.8,6457205091.9,597276.3
Philippines,PHL,2009,212999535577.942,175974711592.145,26.0845558222682,-0.0598762793176217,42188249385.2,6681956406,0
Philippines,PHL,2010,228621986430.442,208368726861.407,26.1553357622931,-0.0273977679547164,45086142812.4,9790158425.8,0
Philippines,PHL,2011,237442754962.828,234216930369.796,26.1931923996328,-0.0278425592769986,44624127786,7737211775.5,0
Philippines,PHL,2012,253819067112.719,261920509950.555,26.2598875159325,0.000551128360674062,43040953120.4,5477916417.4,0
Philippines,PHL,2013,270953202687.142,283902728260.716,26.3252119591033,0.0275741428694398,38582486771.9,5457441728.6,0
Philippines,PHL,2014,288153278077.449,297483247101.038,26.3867583910526,0.0508191461567742,38948334938.8,5150362068.6,0
Philippines,PHL,2015,306446140628.709,306446140628.709,26.4483078529947,0.0740671794368558,38864017177.9,5584027466.3,0
Philippines,PHL,2016,328355374915.025,318626761492.867,26.5173623189181,0.104820216698235,35768466430.1,6510184027.2,0
Philippines,PHL,2017,351113647617.654,328480867142.69,26.5843757903926,0.133532259510741,36502019740.3,5264445488.8,0
Philippines,PHL,2018,373379468921.017,346842094175.24,26.6458610823994,0.156716122855579,38354758772.6,4682838361.9,0
Philippines,PHL,2019,396224787544.859,376823278560.849,26.7052475324665,0.177801144260731,41734752038.1,6522096100.4,0
Philippines,PHL,2020,358510944430.631,361751116292.541,26.605225024918,0.0394772080501604,56394319328.9,5730747591.8,0
Philippines,PHL,2021,378957382755.316,394086401171.168,26.6606895891504,0.0566403436205581,59283796436,7612785549.8,0
Russian Federation,RUS,1992,942609535354.691,460290556900.726,27.5719179673988,0.138827258778134,64571299242.1,1358414235.8,10997288738
Russian Federation,RUS,1993,860899047519.714,435083713850.837,27.4812430842323,0.0278706766366473,101701066418.2,2103736878.8,9863441856.9
Russian Federation,RUS,1994,752686138014.082,395077301248.464,27.3469141624683,-0.126739944102452,108301652541.7,3294589010.9,18891531053
Russian Federation,RUS,1995,721498374080.086,395537185734.854,27.3045959616305,-0.18933984391524,102097010119,5864183679.2,28454048627.6
Russian Federation,RUS,1996,694405609132.078,391724890744.498,27.2663220779271,-0.247895426593745,102391857383,6323332854.7,33131855237.4
Russian Federation,RUS,1997,704126703002.417,404928954191.876,27.2802241527665,-0.254275050729439,106937580211.9,5955740166,9386300814.1
Russian Federation,RUS,1998,666808257949.712,270955486862.442,27.225768372194,-0.329012530276894,119242285204.6,7161403348.2,11620061015.5
Russian Federation,RUS,1999,709483417602.604,195907128350.934,27.287802961325,-0.287259640121017,118812116899.6,4248499370.5,14010758234.6
Russian Federation,RUS,2000,780432233409.801,259710142196.943,27.3831137485454,-0.212230551875673,90270420402.2,4713058530.2,11897902586.1
Russian Federation,RUS,2001,820234677092.259,306602070620.5,27.4328563278356,-0.182769671560453,85292632574.9,9146893441.9,10827089000
Russian Federation,RUS,2002,858785640548.236,345470494417.863,27.4787851824436,-0.157122515927571,79421946677.8,7818888030.4,9171559000
Russian Federation,RUS,2003,921476583049.999,430347770731.787,27.5492432019591,-0.10694619538707,84962852957.8,10636392615.3,7314399000
Russian Federation,RUS,2004,987822416663.347,591016690742.798,27.6187687783198,-0.0577023180014567,92130795237.9,10327831380.6,5154290000
Russian Federation,RUS,2005,1051042710015.96,764017107992.391,27.680803844501,-0.0159489507953194,76005809710.6,27671366092.1,5214989000
Russian Federation,RUS,2006,1137228929627.05,989930542278.695,27.7596156557481,0.0425811614767789,97206817768.4,35852619713.8,1252800000
Russian Federation,RUS,2007,1233893135821.89,1299705764823.62,27.8411954378416,0.103879244595181,125238710689.2,16134351210.8,644850000
Russian Federation,RUS,2008,1298055199647.43,1660846387624.78,27.8918882599992,0.134290367777701,125284976467.1,32952668344.5,769750000
Russian Federation,RUS,2009,1196806973081.95,1222644282201.86,27.8106782705884,0.0327986793919483,145896330317.6,21675962106.9,427080000
Russian Federation,RUS,2010,1250663286871.01,1524917468442.01,27.8546951560055,0.0565338658339694,165665068825.3,31708088763.2,6600000
Russian Federation,RUS,2011,1304442173222.47,2045925608274.37,27.8967966118496,0.0783536227029552,195471230960,23929301644.5,1840000
Russian Federation,RUS,2012,1356934050143.93,2208295773643.15,27.9362488958537,0.0975242077320708,210035052084.8,16478168546.8,1840000
Russian Federation,RUS,2013,1380753971008.75,2292473246621.08,27.9536508217031,0.0946444346064111,273847740156.1,22384180009.4,0
Russian Federation,RUS,2014,1390920009905.68,2059241965490.83,27.9609865217567,0.0816984356849869,231872506844.7,51020492923.9,0
Russian Federation,RUS,2015,1363481063446.77,1363481063446.77,27.9410621509411,0.0414923658942843,212190013930.2,47153434987.5,0
Russian Federation,RUS,2016,1366121990896.57,1276786979221.81,27.9429971782848,0.0231456942629636,185494821008.2,52305192767.7,0
Russian Federation,RUS,2017,1391064510462.35,1574199387070.9,27.9610904048343,0.0209572218373552,216167127962.8,27089632005.4,0
Russian Federation,RUS,2018,1430115105089.32,1657329646183.62,27.9887760500304,0.0283611680584655,195226144340.3,61980769689.9,0
Russian Federation,RUS,2019,1461550117893.8,1693113904262.89,28.0105187130027,0.0298221320556619,201325059992.6,40281081364.7,0
Russian Federation,RUS,2020,1422617966849.71,1489362488439.76,27.9835199287525,-0.0174583511695179,193502059943.3,60444822601.2,0
Russian Federation,RUS,2021,1490186403606.44,1778782625793.74,28.0299223311528,0.00866235225563536,176768541915.4,34088221691,0
South Africa,ZAF,1994,187381146228.486,153512625915.287,25.9564105945843,-0.0669425357915807,7789024059,1483784193.3,0
South Africa,ZAF,1995,193189961762.588,171735223677.318,25.9869397996244,-0.0620772079265016,9836655821.1,1765460839,0
South Africa,ZAF,1996,201497130113.101,163236785802.34,26.0290409756168,-0.04563990910908,10347474379,2234915596.5,0
South Africa,ZAF,1997,206736055498.991,168976663845.486,26.0547087223797,-0.0456360395212517,16878392969.6,2149536340.8,0
South Africa,ZAF,1998,207769735777.192,152982541794.042,26.0596962638941,-0.0663123751818307,11929749566.3,2656440911.7,0
South Africa,ZAF,1999,212756209430.574,151516560274.982,26.0834127904867,-0.0682597257643075,9380918777.1,1184782139.7,0
South Africa,ZAF,2000,221691970228.101,151753369491.916,26.1245547338244,-0.0527816596016399,10321874094,2322439993.5,0
South Africa,ZAF,2001,227677653424.683,135429607036.658,26.1511966647726,-0.0518036058283774,9020484221.9,2664826228.9,0
South Africa,ZAF,2002,236102579035.79,129088132201.846,26.1875322044674,-0.0411319433086479,16145318304.5,1910923344.8,0
South Africa,ZAF,2003,243065422272.369,197020241490.079,26.2165964715101,-0.0377315534409805,18157388738.9,2333032922,0
South Africa,ZAF,2004,254135982543.496,255806631391.551,26.2611353250531,-0.0188565770729987,17778603255.9,2000170798.5,49696.3
South Africa,ZAF,2005,267546870424.295,288868489078.987,26.3125606044733,0.00690482517219537,18358286182.1,4082310789.3,71463.5
South Africa,ZAF,2006,282539679229.874,303860874149.007,26.3670848351206,0.0357651786444737,17776254270.2,4341717109.7,0
South Africa,ZAF,2007,297685145427.081,333075462599.71,26.4193022059304,0.0623186722792878,17830606688.1,2725258984.1,0
South Africa,ZAF,2008,307184409060.741,316132138757.081,26.4507140851766,0.0680666743504879,21507485609.5,3161463021.6,0
South Africa,ZAF,2009,302459639039.778,329753048857.052,26.4352136808536,0.0269023928524107,23315906588.8,3183635801.8,0
South Africa,ZAF,2010,311653604140.269,417365076968.257,26.4651581648393,0.0311829996630986,36311284869.3,3238789974.3,0
South Africa,ZAF,2011,321528523981.702,458201514136.977,26.4963520982491,0.0367130558978876,44281016295.4,3773749359,0
South Africa,ZAF,2012,329233094599.263,434400545085.811,26.5200318310709,0.0347289115447245,61120628687.8,5981943819.3,0
South Africa,ZAF,2013,337416077838.151,400886013595.573,26.5445826580811,0.0336158613798632,60050223345,8420695400.1,0
South Africa,ZAF,2014,342186555600.731,381198869776.106,26.5586219094993,0.0219912356230178,62651352810,4428844206.6,0
South Africa,ZAF,2015,346709790458.563,346709790458.563,26.5717539282308,0.00945937717953289,53907765164.2,15888056284,0
South Africa,ZAF,2016,349013858372.625,323585509674.481,26.5783774671645,-0.00958096106171825,69681890290.6,5691758879.1,0
South Africa,ZAF,2017,353055253707.071,381448814653.456,26.5898904077131,-0.0237318976881511,90625120863.4,5532512045.4,0
South Africa,ZAF,2018,358429917588.125,404159690890.846,26.6049989899766,-0.0342871925996958,88663075388.7,15700635589.4,0
South Africa,ZAF,2019,359517584766.516,388531954110.604,26.6080289274217,-0.0569211323296035,102050906956.6,7673261996.7,0
South Africa,ZAF,2020,336715285679.696,337619680138.494,26.5425035605971,-0.14811037632928,99429676214.9,11111463417.9,0
South Africa,ZAF,2021,353258433207.809,419015018371.887,26.5904657314258,-0.125812082675522,95175532839.9,11283728175.1,0
